mvir,x,y,z,rvir,rockstarid
167100000000,90.9254,71.3783,81.8216,112.074,12578581990
560010000000,90.399,71.719,81.7901,167.717,12578580384
117420000000,92.9613,72.1996,83.7544,99.639,12578576782
651840000000,93.097,72.3226,83.7025,176.425,12578576784
152050000000,93.4724,74.1554,84.3572,108.602,12578581302
102370000000,91.1827,71.6781,85.9115,95.185,12578587465
841520000000,90.1475,70.4435,85.106,192.103,12578575563
189680000000,90.5593,70.8188,84.9911,116.911,12578575567
225810000000,89.6447,73.2675,82.2262,123.907,12578577760
2337900000000,88.1031,71.8321,82.139,270.056,12578573875
582590000000,88.174,72.0049,82.1518,169.942,12578573877
109890000000,87.8735,71.5416,82.5217,97.463,12578573873
138500000000,87.4011,70.7058,82.2521,105.275,12578579710
1163700000000,86.5148,70.5082,82.7785,214.021,12578572687
177640000000,84.109,70.6499,82.5401,114.382,12578577568
195700000000,84.2779,70.3184,82.2346,118.135,12578577566
155060000000,84.2983,73.8541,84.0857,109.314,12578582817
136990000000,82.1038,73.3313,84.0305,104.893,12578583238
322160000000,83.8241,73.5539,82.1097,139.488,12578578352
313130000000,82.2909,71.3085,83.1816,138.171,12578571059
1752300000000,82.153,71.2446,82.9916,245.31,12578571058
310110000000,81.1328,70.4134,82.459,137.727,12578578301
123440000000,81.2042,70.4413,82.4652,101.314,12578578302
295060000000,81.6307,74.5512,84.9807,135.462,12578578431
126450000000,80.9524,74.8167,85.3789,102.131,12578584781
129470000000,83.6474,74.7898,81.4595,102.935,12578583710
115920000000,79.2291,73.234,79.2235,99.211,12578585497
209250000000,84.5242,74.1925,81.8451,120.801,12578581815
433560000000,82.456,67.2604,81.9352,154.003,12578571972
103870000000,78.3739,70.1223,79.35,95.649,12578576132
602160000000,78.7424,70.3115,79.4483,171.824,12578576135
469690000000,79.9316,70.1529,80.5302,158.167,12578577680
105380000000,80.6861,66.4591,79.2379,96.109,12578584993
304090000000,80.2952,65.253,79.1471,136.83,12578578391
112910000000,80.4208,65.9035,78.7209,98.345,12578585137
102370000000,79.9219,65.0073,79.8862,95.185,12578586047
445600000000,78.4875,65.3873,78.5688,155.416,12578577870
395920000000,80.6634,62.7852,80.5879,149.411,12578577648
117420000000,80.7791,62.8502,80.5863,99.639,12578577650
840020000000,80.7296,64.0181,81.4531,191.989,12578576193
210760000000,79.6302,63.2785,81.4794,121.09,12578581233
438070000000,80.615,64.9193,80.6885,154.536,12578580485
124950000000,81.8459,65.5151,81.8651,101.724,12578584992
141510000000,85.8258,63.4095,83.2064,106.033,12578583935
100860000000,85.6262,65.3492,83.2639,94.716,12578585201
210760000000,82.708,65.3622,82.1225,121.09,12578581330
153550000000,79.5322,64.0988,85.6265,108.959,12578584036
174630000000,82.0036,67.9324,82.8857,113.732,12578582617
356780000000,81.9824,68.5785,82.4346,144.316,12578578158
171620000000,80.5362,70.2472,82.3917,113.075,12578582338
563020000000,82.219,69.9051,82.1366,168.018,12578571046
111400000000,82.5078,70.1249,82.3518,97.906,12578571051
11766000000000,82.5662,70.2481,82.4344,462.799,12578571055
1493400000000,82.6093,70.1851,82.4189,232.578,12578571054
316140000000,82.6312,70.1232,82.3204,138.613,12578571053
2375500000000,82.3873,67.5391,82.1813,271.498,12578571984
146020000000,82.4766,67.9047,82.1597,107.149,12578571982
1482800000000,82.2289,67.2379,82.1539,232.029,12578571976
112910000000,82.2758,67.2707,82.2782,98.345,12578571974
397430000000,82.3419,66.9716,82.1868,149.6,12578571973
109890000000,82.3807,67.3562,82.2087,97.463,12578571977
8163800000000,82.4396,67.3051,82.1583,409.711,12578571978
898730000000,83.4602,67.5045,82.4511,196.361,12578576479
325170000000,83.1201,67.0579,84.7186,139.921,12578579879
249900000000,85.4004,66.7061,83.1375,128.164,12578578955
2082000000000,87.275,69.1115,84.3366,259.819,12578574238
114410000000,87.7815,69.2345,84.4388,98.78,12578585421
323660000000,87.082,68.5109,85.1552,139.704,12578576504
475710000000,86.7704,68.401,85.5209,158.84,12578576505
1508400000000,86.241,68.4927,82.8481,233.357,12578574871
3620500000000,86.4055,70.203,82.9916,312.442,12578572689
127960000000,87.4193,68.0191,81.3775,102.535,12578584640
290540000000,87.7481,70.0838,80.9386,134.767,12578579331
185170000000,88.9434,66.3521,79.584,115.975,12578581813
126450000000,89.6609,66.2128,79.9144,102.131,12578582146
147530000000,90.3651,63.7732,80.8492,107.516,12578583762
171620000000,92.0454,63.5334,83.9686,113.075,12578583059
261940000000,92.5354,64.1346,83.1823,130.191,12578579932
118930000000,92.5016,64.3393,82.5326,100.063,12578585268
120430000000,87.5354,62.7272,84.9854,100.483,12578583933
182150000000,87.5034,64.406,88.3336,115.343,12578578695
1187800000000,87.1737,64.4363,89.8104,215.488,12578575706
121940000000,87.3932,64.4707,89.259,100.9,12578576397
561520000000,87.4182,64.6376,89.1045,167.868,12578576396
477210000000,87.6169,65.038,87.8669,159.007,12578571010
209250000000,87.8677,64.9144,86.7104,120.801,12578570999
124950000000,86.4607,65.7362,87.7812,101.724,12578584152
13726000000000,87.9966,65.5452,87.1141,487.189,12578571003
386890000000,88.1179,65.6422,86.8576,148.266,12578571001
459150000000,88.108,65.3122,86.9496,156.975,12578571000
415490000000,88.3952,63.1279,87.2874,151.833,12578573313
2959600000000,88.1423,63.9316,87.2587,292.141,12578573318
102370000000,87.6088,68.3137,87.7709,95.185,12578582307
165600000000,88.1733,68.0938,87.206,111.736,12578581866
409470000000,87.8727,68.7605,87.6635,151.096,12578578173
186670000000,89.2664,69.3464,91.4971,116.289,12578581812
100860000000,88.0507,65.2422,90.0534,94.716,12578586229
210760000000,87.6837,64.3485,90.0288,121.09,12578579020
144520000000,87.7439,63.1389,91.3786,106.779,12578584639
1088400000000,85.1561,62.9799,92.5703,209.304,12578615686
496790000000,85.2502,62.7909,92.2894,161.152,12578568425
108390000000,85.2994,67.6376,88.3028,97.016,12578584437
167100000000,85.254,68.2851,86.1285,112.074,12578582663
146020000000,82.9504,68.8838,87.5933,107.149,12578582662
213770000000,82.779,68.5509,88.1681,121.663,12578581306
383880000000,82.5159,67.4497,89.3404,147.88,12578575305
743670000000,82.6339,67.6715,89.214,184.349,12578575307
170110000000,82.8704,68.1411,88.494,112.743,12578580839
152050000000,80.316,64.0588,86.1246,108.602,12578582852
724100000000,80.1111,65.8258,88.9708,182.717,12578576278
2444800000000,80.6375,65.7041,89.4561,274.111,12578574206
355280000000,81.6269,66.3771,89.5425,144.112,12578579972
632270000000,70.7247,64.6578,90.039,174.641,12578577429
176130000000,70.7965,64.7501,90.0609,114.058,12578577431
133980000000,76.8717,66.9569,89.9904,104.118,12578583986
173120000000,71.5867,64.7336,88.8739,113.404,12578582399
219790000000,73.9687,64.417,85.4674,122.795,12578581489
108390000000,71.1867,71.7033,83.3071,97.016,12578586134
103870000000,73.7039,71.0624,84.7171,95.649,12578585063
289040000000,66.4898,77.6892,88.1256,134.534,12569297964
118930000000,67.891,77.4804,88.5519,100.063,12569303058
254410000000,69.0886,77.9258,89.7565,128.932,12578581028
731630000000,69.5083,77.3972,93.5126,183.348,12578616742
203230000000,68.7228,77.8823,92.0403,119.631,12578582168
775290000000,67.7861,77.1406,93.4089,186.925,12569294172
185170000000,67.9318,77.2341,93.4094,115.975,12569294173
156560000000,67.0136,77.1084,90.0363,109.667,12569300073
164090000000,64.4586,76.0961,87.2263,111.397,12569301273
168610000000,65.9702,77.7488,86.6819,112.41,12569298004
188180000000,65.938,76.7997,89.1635,116.601,12569300043
135490000000,66.2861,78.0579,88.5007,104.507,12569301862
100860000000,63.7721,76.6258,86.9921,94.716,12569304077
403450000000,63.1589,75.6579,87.1004,150.352,12569290269
6217300000000,63.1744,75.6466,87.2278,374.151,12569290270
2023300000000,63.1803,75.8444,87.0701,257.354,12569290272
133980000000,63.2002,75.6584,87.2784,104.118,12569290271
132480000000,63.3262,75.5482,87.3638,103.727,12569290268
105380000000,62.9305,75.8736,86.8786,96.109,12569290266
130970000000,63.9071,75.7977,86.2178,103.333,12569297502
153550000000,64.0317,75.9529,86.5015,108.959,12569297503
130970000000,63.6436,75.8041,88.6579,103.333,12569290046
7000200000000,63.8341,75.8141,88.6539,389.238,12569290050
146020000000,64.0259,75.959,88.4824,107.149,12569290045
293550000000,63.4966,75.0822,88.9019,135.231,12569298117
162580000000,64.043,74.5576,89.616,111.055,12569300369
311620000000,63.6912,74.1901,92.4125,137.95,12569297387
255920000000,63.6486,72.7619,90.0848,129.185,12569298741
507320000000,64.014,71.7104,90.8703,162.283,12569295358
233340000000,69.5795,74.0921,87.9071,125.268,12578581647
346240000000,69.9002,72.3157,84.3808,142.881,12578577484
124950000000,70.2251,72.4783,84.5789,101.724,12578577485
541950000000,67.7851,72.6502,83.2273,165.894,12569295359
144520000000,66.854,71.033,82.1354,106.779,12569301687
442590000000,66.526,71.91,81.735,155.065,12569295360
158070000000,66.6863,71.8674,81.9389,110.017,12569295361
293550000000,64.6659,76.7828,84.6587,135.231,12569297154
161080000000,63.9211,76.7646,84.5539,110.711,12569301064
331190000000,62.9907,77.9601,82.8301,140.779,12569294194
183660000000,62.9213,76.615,82.4141,115.66,12569300575
158070000000,62.808,76.0308,85.5489,110.017,12569299900
140000000000,62.6311,74.6558,85.6372,105.655,12569302229
492270000000,62.5291,77.5072,81.7153,160.662,12569295925
337210000000,64.0499,73.1602,79.2949,141.627,12569297001
138500000000,64.97,72.9429,78.1733,105.275,12569301065
395920000000,64.9304,73.6679,81.9775,149.411,12569295624
153550000000,66.1615,72.4596,80.6309,108.959,12569300697
242370000000,64.731,74.0282,82.7158,126.864,12569298799
115920000000,65.0127,73.7511,82.5737,99.211,12569301918
159570000000,63.1628,71.698,85.7581,110.365,12569300866
161080000000,63.0022,71.7202,84.8565,110.711,12569300779
115920000000,64.7394,63.6095,83.7464,99.211,12568705156
266460000000,65.6437,64.4099,88.1984,130.935,12568698482
103870000000,64.9953,64.4442,88.5429,95.649,12568706242
130970000000,69.3423,67.701,86.0365,103.333,12578585749
313130000000,67.5016,67.5749,88.4371,138.171,12569298059
188180000000,65.4209,68.5515,86.7667,116.601,12569300370
112910000000,63.4335,69.3825,87.9056,98.345,12569303908
120430000000,65.2427,69.8048,92.829,100.483,12569301428
990560000000,64.521,67.8638,93.3124,202.833,12569293184
754210000000,65.2814,67.7018,93.6879,185.215,12569294430
135490000000,62.9603,67.8653,92.9482,104.507,12569300301
213770000000,65.5846,68.088,90.0544,121.663,12569299377
1032700000000,68.6158,64.5912,92.8463,205.671,12578616771
395920000000,69.3075,65.4258,90.5807,149.411,12578580582
666900000000,70.1299,62.735,92.79,177.773,12578617723
320650000000,65.9906,66.3342,95.1876,139.27,12568699662
662380000000,70.2386,65.883,96.0105,177.371,12578616818
133980000000,69.26,68.2644,95.8025,104.118,12578624432
4386800000000,68.6373,66.8222,94.4286,333.089,12578612076
8934600000000,69.03,66.8992,94.7702,422.219,12578612082
147530000000,70.226,68.5518,97.1577,107.516,12578624380
267960000000,69.9119,69.6489,97.1216,131.181,12578620863
197210000000,67.8474,69.2428,96.3422,118.437,12569298449
189680000000,66.7097,67.4773,93.7986,116.911,12568701824
359790000000,66.2665,70.2077,94.4445,144.72,12569296800
112910000000,65.5499,67.2598,93.9683,98.345,12568705562
115920000000,63.016,67.4641,95.5082,99.211,12568705598
102370000000,70.2175,73.6658,98.1902,95.185,12578619187
108390000000,70.2242,72.781,97.8197,97.016,12578618435
1720700000000,69.9054,74.4578,99.8689,243.826,12578614837
469690000000,70.1944,77.5243,99.297,158.167,12578618940
103870000000,69.3195,77.2333,96.2994,95.649,12578625138
719590000000,69.0665,77.2497,95.1719,182.336,12578616549
379360000000,67.4551,73.0634,97.3158,147.298,12569296885
182150000000,70.161,72.5915,97.5388,115.343,12578618433
4061600000000,70.4344,76.8793,97.3011,324.647,12578612639
194200000000,70.4361,76.8259,97.077,117.831,12578612638
5326100000000,72.4199,76.7777,99.8341,355.345,12578613715
770770000000,73.1834,77.769,99.3334,186.561,12578616887
231830000000,70.563,75.4088,99.2072,124.998,12578620848
176130000000,71.4022,76.5841,98.4889,114.058,12578612646
383880000000,70.7672,76.839,98.0564,147.88,12578612643
200220000000,70.9013,76.7389,97.9827,119.037,12578612644
4817300000000,71.2616,76.5605,98.5561,343.648,12578612648
162580000000,70.3744,73.4212,98.0332,111.055,12578619186
177640000000,71.5073,70.891,99.3112,114.382,12578621877
112910000000,71.0108,70.4665,98.9203,98.345,12578625370
213770000000,70.5482,69.394,98.1894,121.663,12578622093
156560000000,70.3958,65.8564,96.2028,109.667,12578616817
114410000000,70.7876,64.6328,96.8159,98.78,12578620339
112910000000,70.9589,64.665,97.0816,98.345,12578620340
1007100000000,77.1034,62.7929,95.9662,203.957,12578616579
174630000000,79.7241,71.2289,95.8314,113.732,12578622544
210760000000,79.411,71.3218,99.3589,121.09,12578621819
332700000000,80.8767,70.0157,99.9573,140.992,12578620177
138500000000,81.4028,68.0263,99.004,105.275,12578624720
170110000000,81.2001,69.0023,99.4197,112.743,12578622251
257430000000,78.2024,65.6739,96.3308,129.438,12578620569
433560000000,78.7989,63.1875,97.3462,154.003,12578618955
135490000000,80.7631,65.7025,99.6219,104.507,12578624335
118930000000,79.5644,65.3419,98.3068,100.063,12578625068
111400000000,78.4122,62.5415,97.9225,97.906,12578613315
198710000000,79.444,62.833,98.0361,118.738,12578613320
2642000000000,79.6315,62.8254,97.9094,281.291,12578613321
2289700000000,82.0575,62.7219,98.0109,268.189,12578614087
1025200000000,82.2032,63.8586,98.0423,205.17,12578616778
823460000000,82.3832,63.9095,99.4975,190.719,12578613799
248390000000,82.5221,63.6432,99.2386,127.906,12578613795
4522300000000,82.5491,63.6566,99.3823,336.484,12578613797
186670000000,82.7091,63.5336,98.9471,116.289,12578613792
263450000000,82.817,62.9956,94.4196,130.44,12578620724
121940000000,92.6298,64.3951,99.4863,100.9,12578625687
103870000000,92.401,65.7698,99.7817,95.649,12578626798
153550000000,93.5514,63.8941,97.3817,108.959,12578623652
227320000000,90.7575,73.3534,99.4914,124.181,12578621679
1217900000000,90.8835,80.554,99.0584,217.294,12578616367
623240000000,93.4758,81.485,95.7212,173.806,12578618013
216780000000,92.6664,81.5965,96.5047,122.232,12578621962
1412100000000,91.5598,81.8053,97.5076,228.278,12578614898
105380000000,90.8109,78.4428,93.9876,96.109,12578626502
103870000000,88.0796,84.9445,93.9474,95.649,12578616768
108390000000,89.1627,84.0865,96.8696,97.016,12578621354
123440000000,89.2855,84.0329,96.7474,101.314,12578621353
111400000000,90.3334,83.6153,95.4449,97.906,12578626063
111400000000,91.6865,82.1834,96.9561,97.906,12578614895
894210000000,91.7427,82.2368,97.0053,196.032,12578614896
112910000000,93.7439,83.2527,98.6353,98.345,12578626062
111400000000,92.4522,85.7935,99.722,97.906,12578625298
118930000000,92.5068,89.6222,98.6284,100.063,12578625685
1610800000000,93.3982,88.0819,98.4814,238.52,12578615598
445600000000,91.7253,87.1638,98.3596,155.416,12578618358
525390000000,90.9438,86.7829,99.5864,164.187,12578618266
847550000000,89.9545,86.6753,99.307,192.56,12578617267
108390000000,92.6136,87.3349,99.4158,97.016,12578624282
313130000000,89.9488,89.3868,96.6575,138.171,12578618747
105380000000,91.3574,89.0413,96.3286,96.109,12578627071
6262500000000,91.1327,88.6282,94.4144,375.055,12578613350
105380000000,90.9039,88.9355,93.8377,96.109,12578613348
242370000000,92.3575,90.2701,96.5346,126.864,12578620136
112910000000,91.2535,89.8981,96.8123,98.345,12578624427
385380000000,88.3493,93.2186,98.0693,148.074,12578618988
475710000000,86.7305,88.3825,95.4273,158.84,12578618505
1424100000000,89.2782,88.6229,94.5343,228.926,12578616203
1863700000000,87.9716,89.2011,96.9476,250.402,12578615550
213770000000,84.6766,86.2157,95.0066,121.663,12578620338
1022200000000,85.0527,88.0537,94.5592,204.969,12578616110
140000000000,78.4793,93.0528,95.0566,105.655,12578624273
12347000000000,80.1813,87.1492,95.1483,470.295,12578612388
2747400000000,80.1875,87.1206,95.1187,284.983,12578612387
109890000000,80.3144,87.0986,95.0291,97.463,12578612381
237850000000,79.5919,86.6138,94.8519,126.071,12578621844
245380000000,80.0509,86.9913,94.7462,127.387,12578612385
2431200000000,78.9221,86.0308,96.8235,273.603,12578614798
126450000000,78.9527,86.2847,97.0302,102.131,12578614799
236350000000,79.2308,85.0038,98.355,125.805,12578621341
114410000000,78.9455,85.4124,97.6958,98.78,12578626230
209250000000,77.5515,93.3123,94.7673,120.801,12578621216
136990000000,76.8073,92.5983,94.2152,104.893,12578621838
1856200000000,75.3015,86.4395,96.7917,250.064,12578615557
1040200000000,76.8911,86.3395,96.2126,206.169,12578616295
124950000000,76.9494,86.1634,96.1509,101.724,12578616294
130970000000,76.8213,88.4344,95.5706,103.333,12578624719
132480000000,75.4365,87.7467,94.6296,103.727,12578622726
146020000000,70.9206,87.2875,94.1567,107.149,12578613293
6614800000000,71.0614,87.2132,94.1739,381.96,12578613294
138500000000,71.2415,87.0918,95.2389,105.275,12578623466
1040200000000,70.7401,89.088,97.119,206.169,12578616029
264950000000,71.0655,89.1131,97.2616,130.688,12578616030
155060000000,70.9739,88.4473,96.9455,109.314,12578623662
